[2026-01-26 03:35:45] SESSION_START: Face Recognition Experiment
[2026-01-26 03:35:45] SETUP: Model=pca | Rank=40 | MaxIter=500
[2026-01-26 03:35:45] STATUS: Starting Training Loop...

[03:35:45] [PCA_ALGO]  Starting Direct SVD Decomposition (Rank=40)
--------------------------------------------------------------------------
[03:35:45] [PCA_ALGO]  Computing Singular Value Decomposition...
[03:35:46] [PCA_ALGO]  DONE | Final Error: 1.161723e+02 | Time: 0.4060s
--------------------------------------------------------------------------

[2026-01-26 03:35:46] STATUS: Training Finished. Time=0.406s
[2026-01-26 03:35:46] STATUS: Projecting Test Data and Classifying...

=== CLASSIFICATION REPORT ===
IDX | REAL_ID | PRED_ID | DISTANCE | MATCH_IDX | STATUS
050 |   17    |   17    |  6.5722  |   0119    | HIT 
051 |   17    |   17    |  5.7846  |   0114    | HIT 
052 |   18    |   18    |  7.2742  |   0124    | HIT 
053 |   18    |   18    |  4.1349  |   0123    | HIT 
054 |   18    |   18    |  6.4895  |   0125    | HIT 
055 |   19    |   19    |  7.3915  |   0131    | HIT 
056 |   19    |   19    |  6.9238  |   0132    | HIT 
057 |   19    |   36    |  11.5580  |   0247    | MISS
058 |   20    |   20    |  5.9571  |   0139    | HIT 
059 |   20    |   30    |  10.5870  |   0210    | MISS
060 |   20    |   20    |  8.9846  |   0139    | HIT 
061 |   21    |   21    |  5.0241  |   0142    | HIT 
062 |   21    |   21    |  3.5890  |   0142    | HIT 
063 |   21    |   21    |  3.9788  |   0145    | HIT 
064 |   22    |   22    |  3.2149  |   0151    | HIT 
065 |   22    |   22    |  3.3119  |   0151    | HIT 
066 |   22    |   22    |  3.3330  |   0148    | HIT 
067 |   23    |   23    |  5.4648  |   0161    | HIT 
068 |   23    |   23    |  2.8908  |   0157    | HIT 
069 |   23    |   23    |  5.6502  |   0156    | HIT 
070 |   24    |   24    |  4.1761  |   0162    | HIT 
071 |   24    |   24    |  4.0862  |   0168    | HIT 
072 |   24    |   24    |  4.3830  |   0163    | HIT 
073 |   25    |   25    |  3.8240  |   0172    | HIT 
074 |   25    |   25    |  6.4619  |   0174    | HIT 
075 |   25    |   25    |  4.4927  |   0175    | HIT 
076 |   26    |   26    |  9.4552  |   0182    | HIT 
077 |   26    |   26    |  2.0959  |   0177    | HIT 
078 |   26    |   26    |  4.4831  |   0182    | HIT 
079 |   27    |   27    |  10.2184  |   0189    | HIT 
080 |   27    |   27    |  4.2456  |   0189    | HIT 
081 |   27    |   27    |  6.0422  |   0189    | HIT 
082 |   28    |   28    |  5.3972  |   0195    | HIT 
083 |   28    |   37    |  8.8040  |   0254    | MISS
084 |   28    |   28    |  9.1283  |   0192    | HIT 
085 |   29    |   29    |  4.4002  |   0201    | HIT 
086 |   29    |   29    |  6.3817  |   0202    | HIT 
087 |   29    |   29    |  6.7192  |   0200    | HIT 
088 |   30    |   30    |  5.9882  |   0208    | HIT 
089 |   30    |   30    |  4.9961  |   0208    | HIT 
090 |   30    |   30    |  4.8350  |   0210    | HIT 
091 |   31    |   31    |  7.6325  |   0211    | HIT 
092 |   31    |   31    |  3.9835  |   0211    | HIT 
093 |   31    |   31    |  5.2672  |   0211    | HIT 
094 |   32    |   32    |  10.9194  |   0224    | HIT 
095 |   32    |   32    |  7.9684  |   0223    | HIT 
096 |   32    |   32    |  5.5617  |   0219    | HIT 
097 |   33    |   33    |  4.9005  |   0230    | HIT 
098 |   33    |   33    |  8.6044  |   0227    | HIT 
099 |   33    |   33    |  4.4227  |   0230    | HIT 
100 |   34    |   34    |  3.7705  |   0237    | HIT 
101 |   34    |   34    |  2.7145  |   0238    | HIT 
102 |   34    |   34    |  1.9013  |   0233    | HIT 
103 |   35    |   35    |  5.9688  |   0245    | HIT 
104 |   35    |   35    |  5.4474  |   0245    | HIT 
105 |   35    |   35    |  7.8288  |   0244    | HIT 
106 |   36    |   36    |  6.0973  |   0252    | HIT 
107 |   36    |   36    |  4.1717  |   0249    | HIT 
108 |   36    |   36    |  7.6273  |   0249    | HIT 
109 |   37    |   37    |  6.1488  |   0254    | HIT 
110 |   37    |   37    |  5.6606  |   0258    | HIT 
111 |   37    |   37    |  2.8013  |   0253    | HIT 
112 |   38    |   38    |  3.7443  |   0262    | HIT 
113 |   38    |   38    |  7.6657  |   0262    | HIT 
114 |   38    |   38    |  5.7136  |   0260    | HIT 
115 |   39    |   39    |  7.6993  |   0272    | HIT 
116 |   39    |   39    |  8.4530  |   0272    | HIT 
117 |   39    |   39    |  5.0678  |   0272    | HIT 
118 |   40    |   40    |  6.8048  |   0279    | HIT 
119 |   40    |   40    |  5.3214  |   0280    | HIT 
120 |   40    |   05    |  8.3834  |   0030    | MISS
--------------------------------------------------------
[2026-01-26 03:35:46] SUMMARY: Accuracy=96.67% (116/120)
[2026-01-26 03:35:46] SESSION_END
