<<<<<<< HEAD
[2026-02-08 16:59:41] SESSION_START: Face Recognition Experiment
[2026-02-08 16:59:41] SETUP: Model=multiplicativo | Rank=40 | MaxIter=300
[2026-02-08 16:59:41] STATUS: Starting Training Loop...
[16:59:41] [MULT_ALGO] Starting Optimization (MaxIter=300, Tol=0.0001)
[16:59:41] [MULT_ALGO] ITER |  RECON_ERROR  |   DELTA_W  |   DELTA_H  | TIME(s)
-------------------------------------------------------------------------------------
[16:59:41] [MULT_ALGO] 0001 | 3.043856e-01 | 2.8366e-01 | 9.5678e-01 |   0.06
[16:59:42] [MULT_ALGO] 0020 | 2.876761e-01 | 1.9073e-02 | 1.6659e-02 |   1.02
[16:59:43] [MULT_ALGO] 0040 | 2.350641e-01 | 1.5125e-02 | 1.4377e-02 |   2.04
[16:59:44] [MULT_ALGO] 0060 | 2.079201e-01 | 9.1731e-03 | 8.5561e-03 |   3.09
[16:59:45] [MULT_ALGO] 0080 | 1.925970e-01 | 6.6277e-03 | 5.9822e-03 |   4.10
[16:59:46] [MULT_ALGO] 0100 | 1.830279e-01 | 4.9466e-03 | 4.3377e-03 |   5.09
[16:59:47] [MULT_ALGO] 0120 | 1.766457e-01 | 3.8409e-03 | 3.3972e-03 |   6.13
[16:59:48] [MULT_ALGO] 0140 | 1.721539e-01 | 3.0818e-03 | 2.7513e-03 |   7.10
[16:59:49] [MULT_ALGO] 0160 | 1.688686e-01 | 2.5425e-03 | 2.2781e-03 |   8.13
[16:59:50] [MULT_ALGO] 0180 | 1.663878e-01 | 2.1520e-03 | 1.9279e-03 |   9.11
[16:59:51] [MULT_ALGO] 0200 | 1.644600e-01 | 1.8596e-03 | 1.6657e-03 |  10.09
[16:59:53] [MULT_ALGO] 0220 | 1.629255e-01 | 1.6306e-03 | 1.4630e-03 |  11.14
[16:59:53] [MULT_ALGO] 0240 | 1.616812e-01 | 1.4431e-03 | 1.3011e-03 |  12.11
[16:59:55] [MULT_ALGO] 0260 | 1.606578e-01 | 1.2843e-03 | 1.1679e-03 |  13.15
[16:59:55] [MULT_ALGO] 0280 | 1.598061e-01 | 1.1485e-03 | 1.0563e-03 |  14.12
[16:59:57] [MULT_ALGO] 0300 | 1.590897e-01 | 1.0328e-03 | 9.6201e-04 |  15.13
[16:59:57] [MULT_ALGO] STOPPED: Max Iterations Reached (300)
-------------------------------------------------------------------------------------

[2026-02-08 16:59:57] STATUS: Training Finished. Time=15.134s
[2026-02-08 16:59:57] STATUS: Projecting Test Data and Classifying...
=======
[2026-02-08 16:47:32] SESSION_START: Face Recognition Experiment
[2026-02-08 16:47:32] SETUP: Model=multiplicativo | Rank=40 | MaxIter=300
[2026-02-08 16:47:32] STATUS: Starting Training Loop...
[16:47:32] [MULT_ALGO] Starting Optimization (MaxIter=300, Tol=0.0001)
[16:47:32] [MULT_ALGO] ITER |  RECON_ERROR  |   DELTA_W  |   DELTA_H  | TIME(s)
-------------------------------------------------------------------------------------
[16:47:32] [MULT_ALGO] 0001 | 3.043856e-01 | 2.8366e-01 | 9.5678e-01 |   0.05
[16:47:33] [MULT_ALGO] 0020 | 2.876761e-01 | 1.9073e-02 | 1.6659e-02 |   1.16
[16:47:34] [MULT_ALGO] 0040 | 2.350641e-01 | 1.5125e-02 | 1.4377e-02 |   2.20
[16:47:35] [MULT_ALGO] 0060 | 2.079201e-01 | 9.1731e-03 | 8.5561e-03 |   3.21
[16:47:36] [MULT_ALGO] 0080 | 1.925970e-01 | 6.6277e-03 | 5.9822e-03 |   4.17
[16:47:37] [MULT_ALGO] 0100 | 1.830279e-01 | 4.9466e-03 | 4.3377e-03 |   5.17
[16:47:38] [MULT_ALGO] 0120 | 1.766457e-01 | 3.8409e-03 | 3.3972e-03 |   6.14
[16:47:39] [MULT_ALGO] 0140 | 1.721539e-01 | 3.0818e-03 | 2.7513e-03 |   7.13
[16:47:40] [MULT_ALGO] 0160 | 1.688686e-01 | 2.5425e-03 | 2.2781e-03 |   8.20
[16:47:41] [MULT_ALGO] 0180 | 1.663878e-01 | 2.1520e-03 | 1.9279e-03 |   9.16
[16:47:42] [MULT_ALGO] 0200 | 1.644600e-01 | 1.8596e-03 | 1.6657e-03 |  10.19
[16:47:43] [MULT_ALGO] 0220 | 1.629255e-01 | 1.6306e-03 | 1.4630e-03 |  11.17
[16:47:44] [MULT_ALGO] 0240 | 1.616812e-01 | 1.4431e-03 | 1.3011e-03 |  12.21
[16:47:45] [MULT_ALGO] 0260 | 1.606578e-01 | 1.2843e-03 | 1.1679e-03 |  13.19
[16:47:46] [MULT_ALGO] 0280 | 1.598061e-01 | 1.1485e-03 | 1.0563e-03 |  14.15
[16:47:47] [MULT_ALGO] 0300 | 1.590897e-01 | 1.0328e-03 | 9.6201e-04 |  15.20
[16:47:47] [MULT_ALGO] STOPPED: Max Iterations Reached (300)
-------------------------------------------------------------------------------------

[2026-02-08 16:47:47] STATUS: Training Finished. Time=15.205s
[2026-02-08 16:47:47] STATUS: Projecting Test Data and Classifying...
>>>>>>> d6e06f488192406a45962e097b2ea94c057df733

=== CLASSIFICATION REPORT ===
IDX | REAL_ID | PRED_ID | DISTANCE | MATCH_IDX | STATUS
094 |   32    |   15    |  0.1415  |   0103    | MISS
095 |   32    |   32    |  0.1135  |   0219    | HIT 
096 |   32    |   32    |  0.0780  |   0219    | HIT 
097 |   33    |   33    |  0.0761  |   0230    | HIT 
098 |   33    |   33    |  0.0980  |   0226    | HIT 
099 |   33    |   33    |  0.0705  |   0230    | HIT 
100 |   34    |   34    |  0.0634  |   0237    | HIT 
101 |   34    |   34    |  0.0304  |   0233    | HIT 
102 |   34    |   34    |  0.0403  |   0233    | HIT 
103 |   35    |   35    |  0.0947  |   0245    | HIT 
104 |   35    |   35    |  0.0817  |   0245    | HIT 
105 |   35    |   35    |  0.1225  |   0244    | HIT 
106 |   36    |   36    |  0.0970  |   0252    | HIT 
107 |   36    |   36    |  0.0730  |   0249    | HIT 
108 |   36    |   36    |  0.1220  |   0250    | HIT 
109 |   37    |   37    |  0.0790  |   0254    | HIT 
110 |   37    |   37    |  0.0809  |   0255    | HIT 
111 |   37    |   37    |  0.0452  |   0256    | HIT 
112 |   38    |   38    |  0.0569  |   0262    | HIT 
113 |   38    |   30    |  0.0935  |   0207    | MISS
114 |   38    |   38    |  0.0935  |   0260    | HIT 
115 |   39    |   39    |  0.1054  |   0272    | HIT 
116 |   39    |   39    |  0.0980  |   0267    | HIT 
117 |   39    |   39    |  0.0746  |   0272    | HIT 
118 |   40    |   40    |  0.0963  |   0279    | HIT 
119 |   40    |   40    |  0.0735  |   0274    | HIT 
120 |   40    |   05    |  0.1336  |   0035    | MISS
--------------------------------------------------------
<<<<<<< HEAD
[2026-02-08 16:59:57] SUMMARY: Accuracy=90.0% (108/120)
[2026-02-08 16:59:57] SESSION_END
=======
[2026-02-08 16:47:47] SUMMARY: Accuracy=83.33% (100/120)
[2026-02-08 16:47:47] SESSION_END
>>>>>>> d6e06f488192406a45962e097b2ea94c057df733
